index,predicao
2245,87330.65175477747
2246,85643.98670305792
2247,125420.88349738524
2248,108061.43085281592
2249,137825.0489254722
2250,230834.1098664746
2251,352429.569282473
2252,181918.352805518
2253,103498.43880216185
2254,86441.86341420971
2255,79306.07138118183
2256,103698.52982412586
2257,57217.35656505194
2258,139357.80078283648
2259,282355.84870889137
2260,157573.6971885314
2261,156792.66992418226
2262,104940.62372310311
2263,113994.453443237
2264,125509.3159438697
2265,146169.10627886065
2266,164901.72463770295
2267,201730.01087752255
2268,64949.601136990714
2269,86249.49400516337
2270,223451.445258737
2271,77986.92309278685
2272,108822.12417875163
2273,299810.06252056616
2274,69363.40316058438
2275,291764.030842947
2276,163987.4738843027
2277,295786.5324368926
2278,145901.04769227613
2279,384445.0823028878
2280,131944.43767975422
2281,110030.73068891591
2282,74937.14239766955
2283,146162.67736602016
2284,163904.91890550358
2285,87010.28903783418
2286,130516.94575296051
2287,192956.16106531804
2288,127035.6337463817
2289,150796.26403729556
2290,311854.761336961
2291,127407.83950687232
2292,87261.53704986481
2293,62447.10737520442
2294,140184.52055828963
2295,73166.50999961782
2296,72846.2318277681
2297,123562.68456594832
2298,161794.60889187752
2299,312279.14105381817
2300,220124.1182933106
2301,127488.2847569325
2302,131557.5205004429
2303,142823.0927190723
2304,67633.76995774456
2305,105844.68638198875
2306,159538.2955979341
2307,76001.15828139422
2308,226732.71261802263
2309,90276.03407492435
2310,195342.39063479393
2311,110248.34331810688
2312,110416.61951965783
2313,81666.28785934509
2314,66727.07997485495
2315,106164.27633614725
2316,83524.11340941588
2317,126918.76716072731
2318,55818.28895679771
2319,132207.7299069589
2320,224763.12112533004
2321,133470.059112276
2322,258999.0821389822
2323,136828.15101025152
2324,154620.55871327783
2325,63100.96731853107
2326,124830.69582615039
2327,94032.92843805891
2328,95162.5761846787
2329,106820.30114142605
2330,132561.70027604562
2331,59217.309785809695
2332,130284.87251131372
2333,99776.54238818193
2334,129289.55834301164
2335,61544.337523730166
2336,144700.92347151318
2337,90010.10283944536
2338,133783.63230949605
2339,60355.437910835746
2340,103562.04449931659
2341,140768.83088069613
2342,100314.10854754037
2343,247059.2309847483
2344,153641.51660856482
2345,113639.46668498724
2346,44158.84922086294
2347,100146.31798871275
2348,90341.65280836169
2349,129455.17329176482
2350,59510.98696015682
2351,110715.0444453664
2352,110589.65179607025
2353,94417.12322993971
2354,85148.90051516911
2355,125541.9387813942
2356,73832.18702847102
2357,154789.34622270276
2358,74603.3176144146
2359,133120.03315876666
2360,270170.3624045914
2361,131623.20781655572
2362,163700.96552703198
2363,83246.88370409008
2364,126434.37896296181
2365,113299.77421554815
2366,65444.68397476207
2367,76169.56833317428
2368,293308.7603227721
2369,100726.81319274893
2370,134089.34491994503
2371,122159.21111052492
2372,102126.94393225844
2373,467034.38458041236
2374,39259.117926794985
2375,99976.37270102413
2376,204384.4068096605
2377,82245.74473361416
2378,141018.94143276167
2379,134239.7667133066
2380,116017.3273034093
2381,104873.20680854602
2382,181992.97965270246
2383,135477.7979459306
2384,148928.4864733192
2385,225896.4711769029
2386,225503.42055745862
2387,199769.31165152817
2388,66512.39598805785
2389,152664.57831619782
2390,143057.61548902924
2391,52924.917825225544
2392,81766.68801607437
2393,154473.14100293885
2394,83355.76070358255
2395,348549.1431102954
2396,72959.29154905563
2397,166504.49676988876
2398,138622.4647108443
2399,356146.4795457688
2400,163465.549036232
2401,148731.2980271535
2402,231402.44381670828
2403,91437.07535451709
2404,97652.97996497888
2405,259784.53039496698
2406,128955.80889383849
2407,84157.17723812941
2408,141145.95698539776
2409,92052.37851307284
2410,118590.62495526201
2411,299124.5513248894
2412,161335.5296296527
2413,115052.50583007565
2414,70855.30725170349
2415,232775.26438401215
2416,69559.68136381022
2417,172519.05222755848
2418,187621.52262864652
2419,55769.50102417985
2420,49754.72381387815
2421,65270.42890088531
2422,144535.98647307107
2423,133454.23530517987
2424,134428.38045619623
2425,71539.81510846067
2426,340740.27868567215
2427,104248.96517899811
2428,248169.9660847102
2429,146043.18037884953
2430,329589.80847442895
2431,75384.66473544743
2432,72264.45306007296
2433,79882.85280546242
2434,245571.1933463426
2435,267194.9176002435
2436,98060.96973392049
2437,82858.93546337751
2438,64034.69410142917
2439,75484.51453214872
2440,64119.435214070276
2441,58966.52475549507
2442,159832.8675583723
2443,87515.09440316266
2444,82368.40926364387
2445,74479.75437581354
2446,91851.81385170303
2447,127816.61614788964
2448,160317.97486739996
2449,393782.4440914686
2450,69140.50200854242
2451,61545.90831471989
2452,80680.20368031661
2453,79981.42624261473
2454,85517.11571146942
2455,114202.42394206671
2456,278279.3826215384
2457,132999.00641885382
2458,142744.82805802097
2459,70974.53587234856
2460,88496.21073051775
2461,93355.98329330076
2462,244315.055110726
2463,111561.04338574261
2464,135902.86744870653
2465,179786.66573733708
2466,166676.48838387826
2467,113625.14849519698
2468,71814.95241201221
2469,89352.29393529757
2470,139340.99494328292
2471,103902.03055363422
2472,200178.51693049708
2473,90679.35410950887
2474,65461.80386472607
2475,196442.41350287522
2476,69293.06206941642
2477,111387.01918406031
2478,126640.35348365197
2479,136553.93651102035
2480,131109.7639749159
2481,181163.5060090781
2482,168916.37014820983
2483,101663.77390266408
2484,105275.65848460598
2485,166386.68944087328
2486,159010.54636554018
2487,86543.99644390942
2488,352722.33397279447
2489,44668.0090643924
2490,83261.94468021854
2491,280964.6501219544
2492,37819.91306390574
2493,107542.91643683099
2494,65886.85331267425
2495,295954.00387428247
2496,125385.6123498105
2497,115616.29732495964
2498,222440.35789792135
2499,136919.3485304845
2500,362222.08872431854
2501,200213.3371307137
2502,178887.13931858522
2503,131471.6422670489
2504,119388.4563356199
2505,85375.20163577655
2506,60074.63966449845
2507,128509.77257311498
2508,161117.28619241918
2509,96426.09745130823
2510,160205.86147779648
2511,84479.3259353031
2512,97516.36668454738
2513,116871.06492345103
2514,75806.57304125288
2515,300704.2115635793
2516,81663.90423861431
2517,118724.1803808239
2518,226482.94006412113
2519,85116.47313507907
2520,131384.05666869134
2521,228943.8710839817
2522,217670.35002658237
2523,164780.13109438145
2524,136644.20906013178
2525,137515.07193638725
2526,88610.12459357736
2527,63575.669895099214
2528,86039.35788975208
2529,80176.24784555235
2530,102715.66434997534
2531,85457.53120475102
2532,65578.3151328257
2533,210497.6974457585
2534,137661.5322531843
2535,190540.4039027546
2536,112408.31437499018
2537,111240.83281841716
2538,81186.79709110085
2539,240538.30132944332
2540,127302.62775810546
2541,56005.30535501652
2542,154134.0132251594
2543,68222.14107446601
2544,223281.10349304974
2545,198805.63597664202
2546,90995.75418200903
2547,57738.119746773875
2548,140535.19274236282
2549,75068.61669227807
2550,81507.61612636702
2551,92670.24172809406
2552,72402.67958275019
2553,103929.93576344883
2554,88186.65181746689
2555,139861.35019738897
2556,190755.28740081063
2557,141176.39085414563
2558,133726.21940032512
2559,70568.47000862652
2560,65712.08160103158
2561,95509.46980884812
2562,180007.05609559425
2563,63489.009208118216
2564,111862.13241676884
2565,67101.12173068932
2566,122699.32042925991
2567,136530.42981543636
2568,66757.97434859612
2569,157638.99460196754
2570,132523.68539376467
2571,138872.77265944032
2572,72472.14348339857
2573,58923.46914291386
2574,59671.02811695796
2575,159042.6233532632
2576,94366.30717719294
2577,76811.90153094388
2578,91704.15951229744
2579,150621.68954797363
2580,271761.1893602397
2581,63365.3583047593
2582,79473.0099064817
2583,155683.20484370625
2584,108270.20739558144
2585,149061.98183027323
2586,147140.8936424011
2587,84944.0703748261
2588,130728.78748774588
2589,125394.22904563136
2590,54835.09332832302
2591,125242.25168232125
2592,182025.25517827485
2593,169176.89414716244
2594,91931.62002451188
2595,212456.94197765697
2596,90976.6360083189
2597,154768.59697438148
2598,61368.40405343113
2599,106698.17491523515
2600,85135.43673829756
2601,84896.75659737352
2602,68582.46190827253
2603,72598.01893275074
2604,90143.97598411389
2605,133645.2421237731
2606,103939.55577509999
2607,134742.4648516788
2608,135862.87299543084
2609,149482.6523645179
2610,115576.92142194412
2611,99539.7554542804
2612,54771.27476528406
2613,122236.54499888416
2614,221052.51112138943
2615,51148.34313955038
2616,108228.18652820896
2617,176765.72579370879
2618,95032.03726190247
2619,69637.37569799004
2620,133395.85589744456
2621,79212.92245120321
2622,157409.067315729
2623,76545.94719705866
2624,81457.02434056439
2625,122407.1631681754
2626,263336.1311625964
2627,74539.70466860868
2628,266975.82083889487
2629,144529.05143048515
2630,123157.90943089737
2631,60661.40039542784
2632,241314.91776149644
2633,89230.11412532415
2634,265581.680793264
2635,134015.17566984723
2636,59418.50863510591
2637,233217.2854855589
2638,213263.0171943483
2639,112777.37133706771
2640,87887.55919833487
2641,89022.96870763834
2642,72188.1991173098
2643,81554.54377877689
2644,172935.48703087136
2645,202429.57576093823
2646,289112.64137179113
2647,109893.96754368517
2648,330772.69206118555
2649,123083.75065410498
2650,122491.0442542834
2651,89739.92018650033
2652,116021.51145692318
2653,77403.8772883478
2654,133606.6559171716
2655,153628.13557247567
2656,79267.41699254475
2657,151916.44074996136
2658,79484.09717050247
2659,273904.85003483656
2660,76088.79761570579
2661,304400.15102956496
2662,84082.83445893612
2663,63231.399112509665
2664,137230.5712210094
2665,122249.64756534816
2666,88987.18386164898
2667,70201.98115894702
2668,232838.28090136856
2669,146102.488016129
2670,81327.57818829309
2671,137201.26508426713
2672,137247.80037924062
2673,216091.60783621215
2674,168742.8360986844
2675,67663.09396505993
2676,70010.33640641793
2677,80143.87354247912
2678,111876.87550494855
2679,84848.69681643922
2680,67130.71652031502
2681,168297.8560104489
2682,223928.21971105676
2683,74349.67728549526
2684,124413.23660521241
2685,106482.00015044567
2686,217259.50060483871
2687,161309.9937419683
2688,90515.88778031064
2689,80064.91181612323
2690,277564.0294544447
2691,260558.4111351731
2692,180317.24084452697
2693,133013.58337672811
2694,101045.3476501575
2695,60931.19408539429
2696,81027.54770915631
2697,153097.02464580824
2698,49003.29084352644
2699,184490.0184024107
2700,75981.7531559306
2701,117236.33756869446
2702,342943.37041296496
2703,87582.10880472849
2704,335233.5162589369
2705,204266.944341329
2706,54688.07680399356
2707,143112.53811192367
2708,83493.52355023526
2709,112001.08542777752
2710,92907.81167856576
2711,181401.20956646794
2712,91391.28291529726
2713,126827.73180622017
2714,116152.51910970046
2715,118076.1776313183
2716,156753.59926209183
2717,70828.28496877944
2718,113969.72548802535
2719,127384.05809822287
2720,159020.56888156477
2721,140340.82859645394
2722,128623.76427857387
2723,163096.8788079545
2724,298097.85884641926
2725,80820.87311643356
2726,93793.73206074089
2727,261634.75875573963
2728,293351.91637491825
2729,90255.35490919798
2730,250983.83713987508
2731,143588.5189651828
2732,82412.24346136035
2733,132715.32839485395
2734,71596.35460471215
2735,98918.46947902962
2736,111786.14679431418
2737,109394.49055444148
2738,143872.77619804154
2739,63554.43734220399
2740,54866.88893877546
2741,45636.51283571482
2742,107350.31969946844
2743,300493.25246336096
2744,62473.36489363659
2745,104488.6587430942
2746,84177.5434492517
2747,115315.303291281
2748,64054.58130415016
2749,132204.9028831022
2750,135113.14060271694
2751,130287.22206309596
2752,113572.2616967318
2753,119458.02961217849
2754,285526.7565376668
2755,130044.01914498853
2756,208208.26514156756
2757,173289.25757887054
2758,186439.0039557785
2759,258396.862927294
2760,82407.58117123191
2761,177091.31222914573
2762,87343.31410260053
2763,161739.5452799545
2764,173543.0960526074
2765,97476.12780790162
2766,76400.358752863
2767,162212.00436506167
2768,44305.79984578493
2769,60993.849554806686
2770,72065.53571508829
2771,135464.74830087303
2772,141258.3555303167
2773,112906.12390459057
2774,103960.81045732931
2775,253635.416108742
2776,288797.7313929478
2777,131578.69617108203
2778,76222.15176580292
2779,87655.73311391886
2780,166579.59603082598
2781,251043.16750949516
2782,226496.49821321107
2783,251790.86592236985
2784,139370.52758567984
2785,134039.61041061018
2786,105568.2030454165
2787,204168.560692754
2788,89731.0054573689
2789,65267.59141742968
2790,94564.16843940664
2791,142512.80007559957
2792,129113.85587323994
2793,77189.31567375278
2794,112619.34026183953
2795,64889.78934133479
2796,134538.4011282318
2797,70518.47007369218
2798,152682.82221766355
2799,275120.28154437756
2800,95260.32677205623
2801,314953.92630777915
2802,108837.68542356264
2803,89737.73688954448
2804,117796.86480956263
2805,147979.27927371766
2806,204911.36708831467
2807,136011.11945852957
2808,397120.2841379768
2809,54439.83297985146
2810,81171.41180228484
2811,132928.3911394253
2812,90530.85101697732
2813,170418.13343604744
2814,130947.14029322991
2815,82331.37372850992
2816,113627.71860793488
2817,81341.26371233178
2818,115370.45078937622
2819,332964.9076928766
2820,100943.85216061902
2821,104216.35986692864
2822,143455.35059154517
2823,124628.09112322792
2824,123329.47345019551
2825,167960.93476134163
2826,92004.33369602762
2827,82569.10575464147
2828,195112.05068447365
2829,252011.817097943
2830,156297.55521932725
2831,62502.8951894574
2832,130439.47732311134
2833,73608.97462496166
2834,90793.58660218451
2835,204899.13506196483
2836,134198.75983651783
2837,167174.27954340432
2838,83684.81745710383
2839,76927.80601158515
2840,84802.66527920062
2841,79765.79678206476
2842,256799.15858241505
2843,230687.589027476
2844,197197.15767668016
2845,104321.91978300523
2846,81682.73483860205
2847,137467.62875589146
2848,43202.19442861671
2849,391363.3716308152
2850,61900.25206498074
2851,351367.84070132114
2852,94772.3593584331
2853,144180.83672227513
2854,85936.72662226482
2855,153020.23622928362
2856,133004.17059116357
2857,147579.32478238785
2858,125656.29893712378
2859,77781.50611317292
2860,104953.9680127038
2861,63407.1592169998
2862,33292.41793793077
2863,115048.32873661257
2864,99138.83940204351
2865,146118.40783114822
2866,80800.80870654895
2867,90974.45128723873
2868,89741.70961798327
2869,94690.2807482159
2870,106873.32959615174
2871,70834.53572526878
2872,372243.76875092933
2873,78341.85582360317
2874,76100.02967001677
2875,152090.06937461536
2876,81983.56886000268
2877,132510.26761454326
2878,93477.47829020806
2879,55379.67865507826
2880,120475.87195560886
2881,128709.15278406348
2882,153901.2826020402
2883,285754.8898366243
2884,191839.6533096739
2885,74435.60372199498
2886,286739.4167907743
2887,141946.24635173354
2888,64984.95143531419
2889,58514.500983795144
2890,35970.77952778824
2891,127340.49593175057
2892,98798.66582975438
2893,136626.4693568539
2894,49085.6803650571
2895,118722.16385150442
2896,90605.13696870215
2897,142909.3935124891
2898,170956.69634595033
2899,130583.65025328282
2900,72227.81694179177
2901,89688.20198370749
2902,45252.90603277451
2903,105227.71606935948
2904,127502.82594294433
2905,55389.94116344522
2906,52714.1281159916
2907,97655.57511727091
2908,109399.32298893241
2909,71881.16930389003
2910,273714.54690150556
2911,83880.24657877554
2912,57241.44538816404
2913,106191.44855443243
2914,104107.47829051087
2915,145787.07485720018
2916,138419.83641351166
2917,122824.03976321571
2918,79987.85290926903
2919,163220.8010966935
2920,58277.90573619793
2921,476934.47285191127
2922,251347.7239326616
2923,151850.73483372977
2924,178886.0180939097
2925,172642.6745234347
2926,68031.65323457745
2927,71263.62141198262
2928,118546.17894191555
2929,156274.2597299319
2930,303523.11752494227
2931,66934.04857720507
2932,72040.90428321676
2933,86885.15515323012
2934,60318.25522842294
2935,41835.567391885386
2936,124696.8604866251
2937,57441.60889796343
2938,250627.18009130133
2939,230743.06450292678
2940,313235.08772768674
2941,137056.9759817922
2942,122775.32451634547
2943,77363.46682433154
2944,115184.67826015901
2945,119052.02546138703
2946,103499.57958072778
2947,163289.7329750946
2948,97085.87201862276
2949,333809.3176849608
2950,132067.74975715493
2951,141245.72025557878
2952,343895.8328493054
2953,59865.96383329153
2954,95016.81429834878
2955,52540.82017826861
2956,116882.03543044915
2957,157957.05220538378
2958,69798.91655930429
2959,105412.67888088187
2960,155729.77992308035
2961,34181.76980639318
2962,118850.315124515
2963,78924.64254477904
2964,47999.297485331896
2965,81882.18824421652
2966,91228.99315383605
2967,44696.6854987353
2968,140515.6965482381
2969,107851.23090696507
2970,82320.95063947786
2971,174828.00906755883
2972,136025.38233917468
2973,62025.60874439407
2974,157472.36760369895
2975,102266.22689800957
2976,117168.44553728586
2977,116301.64392620507
2978,158809.22320468535
2979,293571.0903763012
2980,107754.60138572974
2981,276696.0503141627
2982,87186.18877535188
2983,134598.67598490173
2984,198982.33363341007
2985,183372.88012545343
2986,102491.31834221081
2987,201737.28050207786
2988,226266.38050842428
2989,243850.59538935643
2990,174599.8246663455
2991,132576.8592314976
2992,138369.2057187572
2993,105765.31079412517
2994,313272.9914930507
2995,217854.1677086007
2996,128553.51014266636
2997,311296.3553143772
2998,70334.87866256191
2999,77558.18676869269
3000,115437.01335566124
3001,127839.58673936588
3002,111582.87362062672
3003,123721.79662592847
3004,66078.43784546928
3005,103588.98234656313
3006,138249.98356568508
3007,132618.8027429823
3008,248914.9681655328
3009,212547.38187354486
3010,106058.0468413726
3011,126175.61889197944
3012,55028.125685751795
3013,109991.34102552038
3014,190801.03059834152
3015,199718.02333011758
3016,83979.54623056315
3017,92941.4055914924
3018,66169.40831975348
3019,106463.87107463469
3020,188419.15647255935
3021,171965.08560219876
3022,115315.34754480881
3023,117066.29866307398
3024,143433.86139540048
3025,392067.9585545415
3026,170173.97577483524
3027,61788.55124442632
3028,78494.89238095189
3029,271090.25628192414
3030,327322.15604712605
3031,123872.7677537531
3032,232787.58958226425
3033,79580.9825713424
3034,196487.7400669985
3035,111352.0272274048
3036,63628.2071928431
3037,186276.2895839598
3038,90700.82201131375
3039,259767.98551939364
3040,109107.54808726515
3041,58165.30014069592
3042,147977.79703192576
3043,127836.63044021609
3044,109053.68187829325
3045,75657.72001682021
3046,107702.53285006354
3047,91004.00180220531
3048,80427.03387240898
3049,96520.23251097708
3050,92778.65754937487
3051,126561.3368501794
3052,139569.60267046108
3053,178925.89110093395
3054,175838.05071741116
3055,185604.66054209872
3056,65401.305378535486
3057,418180.7210162326
3058,139443.1484489449
3059,50036.625186690726
3060,54519.00586120557
3061,139806.58413707666
3062,106667.2631153701
3063,97157.04898427398
3064,103250.01159600186
3065,117577.16667816514
3066,74048.62435084552
3067,61837.35719792217
3068,115332.69537350474
3069,86923.96569395467
3070,272129.66785408807
3071,334613.0698355471
3072,124088.82527030131
3073,99706.07060021769
3074,100375.63511535779
3075,146972.78079838763
3076,123693.78220499978
3077,108097.58316183362
3078,133696.99147496163
3079,60170.60744319869
3080,90632.8909043077
3081,51311.890019402905
3082,74598.17171535055
3083,170320.24407753127
3084,181097.3391359695
3085,298331.03636494896
3086,88076.01359985778
3087,126453.344924849
3088,52071.14747359121
3089,118678.14463503772
3090,275330.65291209467
3091,136424.80292486397
3092,108367.06395373914
3093,69990.53367128065
3094,136371.59855749813
3095,133255.68592985024
3096,69676.45587352848
3097,58417.0077528404
3098,160382.4547189072
3099,143438.19875818712
3100,156958.00968267416
3101,168044.26185054748
3102,150184.24620260653
3103,126455.1884391339
3104,140845.80688082223
3105,187085.51582438895
3106,51912.90115385739
3107,85156.29688560618
3108,330773.5914844431
3109,162902.5774234589
3110,101856.5477902977
3111,90212.37754469339
3112,175022.1076155727
3113,290641.92995553074
3114,63452.604424452176
3115,131371.63923721257
3116,223558.6711239103
3117,79060.88017877977
3118,50472.962768496036
3119,51517.5271555524
3120,124996.0801351925
3121,101084.25139089207
3122,37721.63641786837
3123,56232.93865276248
3124,143152.72034493118
3125,97954.3511161948
3126,130220.17785692077
3127,71357.06352395868
3128,241057.61887252986
3129,157319.86452857836
3130,175536.5397860421
3131,202320.15042587928
3132,82730.78832451902
3133,132223.02664055975
3134,57431.89362733345
3135,61583.16651493464
3136,79574.24418295114
3137,82640.1353590683
3138,123010.32050288275
3139,249250.16462930568
3140,99145.14322036307
3141,54012.92801450671
3142,49344.55285150923
3143,143507.07819312095
3144,102945.18300430337
3145,217096.62086815038
3146,124024.80393810823
3147,200439.016184063
3148,97774.46697650192
3149,140233.71262097397
3150,60180.43378411824
3151,126324.17688138461
3152,242150.2351682351
3153,53733.13034071995
3154,69782.35968811552
3155,167292.8084243082
3156,87719.89836493177
3157,185694.0178521092
3158,299783.63311847794
3159,152028.78146523598
3160,125981.46197359737
3161,60919.99655110152
3162,67709.44645967476
3163,136803.60211092114
3164,61045.05412337594
3165,128924.0873980462
3166,266936.8206733647
3167,124044.82308133385
3168,90484.84937381795
3169,142090.25158951667
3170,121106.32394201308
3171,144576.66962372864
3172,111346.58059204159
3173,82375.77969249866
3174,76732.32073841212
3175,79826.98795345912
3176,65513.15616975667
3177,51274.78937954255
3178,92032.87730498164
3179,155381.1870006271
3180,154646.7923432192
3181,147446.58088150324
3182,93204.16135929932
3183,85816.67711359466
3184,82709.16376284952
3185,119863.57604648279
3186,101919.95122933721
3187,67683.28694618697
3188,163537.1417550511
3189,125536.06568109978
3190,131244.79770139128
3191,75763.79144641195
3192,201184.69644600176
3193,90595.14234786498
3194,155810.1873920332
3195,167098.08582523186
3196,231982.3919370358
3197,38482.24158491883
3198,73198.15586526564
3199,112520.5349564918
3200,156456.96888231824
3201,140848.4316891269
3202,80193.98995702616
3203,152459.65310317161
3204,249334.21787543723
3205,181177.91116565888
3206,122726.92477665961
3207,184101.9539419921
3208,90844.0934030312
3209,144744.70121284257
3210,68270.57414650988
3211,203932.13887448062
3212,99098.56010739789
3213,129116.22591829086
3214,142399.4159680218
3215,107749.54994575953
3216,74477.99057696838
3217,146580.76573427592
3218,162936.24878579925
3219,294218.1616511944
3220,125082.86102126354
3221,77490.35511115342
3222,70251.591655872
3223,87626.78659560425
3224,69367.23482220704
3225,105101.79480437882
3226,174121.920138447
3227,148718.89304166986
3228,159641.46531816258
3229,90243.57952156052
3230,192127.4636811067
3231,128729.78186531363
3232,127355.6946115513
3233,59393.50289438954
3234,452785.7698749974
3235,173266.24057421883
3236,143763.72777493298
3237,132493.85683748242
3238,213637.0539705394
3239,85714.9474236817
3240,87876.36483422233
3241,99204.04915132161
3242,155373.50846613303
3243,59885.62719495466
3244,169572.6910804318
3245,185972.84305525562
3246,136212.66446726533
3247,303365.4124242864
3248,180348.41473352152
3249,120443.6131752925
3250,123376.5220503705
3251,140899.23413529058
3252,297416.14358685707
3253,141651.8499444142
3254,196129.66907014255
3255,73720.11974086743
3256,94064.44055169859
3257,48094.799064086794
3258,357386.8033901181
3259,245881.02771583022
3260,132157.5839766416
3261,64660.498004305904
3262,131292.65411568157
3263,65439.97567872745
3264,206558.40078844604
3265,200073.66927338208
3266,85079.92762227709
3267,164655.93080483505
3268,55246.38225385672
3269,138908.12699766798
3270,370289.91128423007
3271,124927.15576052571
3272,93937.14696408503
3273,176070.41687470596
3274,55722.19213678535
3275,81277.92600777853
3276,85862.54740077637
3277,235573.00682446788
3278,129566.2821541275
3279,59502.228105167516
3280,108536.67218983265
3281,54684.0774694755
3282,77424.81241569581
3283,232359.62710862362
3284,326140.28713256016
3285,78919.41709439634
3286,110199.9018240633
3287,175963.59366011416
3288,174839.55937610834
3289,147722.5634901343
3290,60750.724804458245
3291,165385.40602208863
3292,195164.24987198957
3293,152497.67572452076
3294,112597.67376585053
3295,128799.71707472297
3296,59600.9076346259
3297,87064.03482949063
3298,127395.55180903024
3299,64023.71231606686
3300,85081.40347191312
3301,179654.00377201266
3302,135941.66141334298
3303,125390.28951109007
3304,75125.47782279989
3305,66422.97927605736
3306,133969.79186790224
3307,108717.69297461945
3308,130775.37859682577
3309,80774.7289293051
3310,82504.99029072185
3311,157991.3846244555
3312,63686.17892692729
3313,269196.44039052504
3314,361741.51615437015
3315,144775.64963166037
3316,108242.11853791002
3317,67707.10897908904
3318,78877.94300853765
3319,59340.06863347086
3320,124993.73646200885
3321,199839.76877263992
3322,126444.01249836314
3323,241090.14562116165
3324,75691.82164144161
3325,98394.3245270622
3326,54743.81079507423
3327,160269.51863926838
3328,117655.08718530211
3329,80272.56749489946
3330,86218.78550138677
3331,104149.25899228934
3332,83148.41926933225
3333,101073.76890313686
3334,250286.6947896608
3335,119391.45558533666
3336,71716.18631740268
3337,158867.33550660076
3338,80487.46983025018
3339,253220.19341849547
3340,102894.49364903096
3341,157734.36520748364
3342,195703.05940265345
3343,86253.79402113376
3344,77043.47292391576
3345,65498.703960146755
3346,85287.2140981084
3347,273690.44494345674
3348,143146.77995271632
3349,239105.83178607014
3350,82792.72970963122
3351,90148.40602577999
3352,149814.365890956
3353,72477.8295770129
3354,87236.50814854182
3355,112816.93218046466
3356,158492.71658973326
3357,436461.0381333618
3358,122299.63144253985
3359,106267.4417607872
3360,124878.48629618106
3361,69277.36861593093
3362,136854.74090320105
3363,251584.11966749997
3364,62685.98311095156
3365,65797.26978954772
3366,210618.71373904758
3367,135059.42311590177
3368,81377.60980150501
3369,74577.78063032168
3370,49330.517336428224
3371,198972.06863167093
3372,162763.29064424193
3373,131741.50742306822
3374,185106.18641413696
3375,238800.63663609856
3376,183677.52638228354
3377,115765.45165627701
3378,207592.23072892212
3379,259980.91079597885
3380,117308.11053072647
3381,135933.31485547312
3382,130400.87322801718
3383,71095.29086977038
3384,360652.9721053962
3385,66467.11133202328
3386,81534.87702090661
3387,227014.39570871857
3388,142940.79266332235
3389,132174.52033115228
3390,252500.8434119406
3391,113609.16841877897
3392,56211.359949946214
3393,130282.6683636885
3394,57509.59318080249
3395,212873.10159781712
3396,197504.6353777656
3397,251612.9518785612
3398,82600.80246909033
3399,128021.94048676755
3400,115039.01712111816
3401,98367.95890802244
3402,149079.62230555192
3403,123019.41945522245
3404,122549.85643582563
3405,132297.24897206746
3406,116019.78802151415
3407,125017.4546424615
3408,95785.3476020645
3409,69752.69236526405
3410,135057.4561900001
3411,85234.95932659619
3412,125725.37137110755
3413,147709.3029932611
3414,64892.42796023735
3415,468440.9114292277
3416,271000.5753597624
3417,97850.33914708713
3418,69300.33106394233
3419,51758.51537670216
3420,39080.53473251615
3421,37932.34921032888
3422,98494.91807589325
3423,69676.97107142414
3424,338193.49993597635
3425,72092.93816951342
3426,48563.583104433914
3427,115810.97798469044
3428,254588.79593651014
3429,227366.0121117044
3430,187344.24335510004
3431,108745.13126659211
3432,73818.23330422834
3433,63988.87567228098
3434,115071.95820112506
3435,173544.81212522715
3436,187581.128908381
3437,179028.05387633556
3438,118674.86673620132
3439,128102.18889777923
3440,112818.47243929216
3441,63000.85458114817
3442,135197.3209842761
3443,55913.50257224841
3444,108600.99200048689
3445,245904.34408583466
3446,65286.487251945095
3447,84942.71073039633
3448,62865.275369017516
3449,155521.10151342227
3450,327555.0309400251
3451,170260.53892802354
3452,144239.67746826124
3453,117405.24369576506
3454,135669.46004549938
3455,159985.33513383212
3456,96996.40272917716
3457,176304.97467129043
3458,126366.14970461845
3459,69658.3940800432
3460,107727.31580917236
3461,231124.13212024517
3462,85986.05703023204
3463,229404.76227535785
3464,95536.82176205717
3465,66251.60665400237
3466,110038.51248856074
3467,133718.7302773544
3468,306876.9454636536
3469,83543.62447996653
3470,237035.24189268975
3471,125196.96297839383
3472,80040.39943263233
3473,81786.19714986507
3474,149575.35790079122
3475,140259.7835282131
3476,105933.16621036456
3477,120722.52090992065
3478,126894.87049334422
3479,84075.69614496389
3480,80364.75750365792
3481,103421.95142442318
3482,126741.88660888758
3483,58567.79539964661
3484,112976.00544222746
3485,117938.69812901868
3486,167535.01030668998
3487,255798.37667242388
3488,123894.35900642572
3489,73968.85344119505
3490,213404.72030601907
3491,81189.29464994003
3492,91162.06929716353
3493,85106.93797708981
3494,53672.07601542739
3495,85290.20782646631
3496,64989.42976939629
3497,53965.22040009491
3498,89509.22219853125
3499,216594.72636907623
3500,78017.08419080103
3501,74042.29076575756
3502,233545.5506136163
3503,40302.838154369565
3504,86518.46980757553
3505,162804.44266797506
3506,80131.53871111624
3507,183944.53667336583
3508,86012.37093888588
3509,206167.29813512365
3510,69891.5935967555
3511,69797.25399899621
3512,162493.27474646858
3513,123599.40138919264
3514,90209.79084675056
3515,101063.8996738112
3516,213630.86728141728
3517,73923.48033158909
3518,90320.13005318458
